ROW_ID,ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_ID,PRODUCT_ID,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN
4331,30853,27/07/2011,MEDIUM,40,254.02,0.04,REGULAR AIR,123.14,6.3,0.5,2527,1699,SMALL BOX,0.39
4334,30885,21/06/2010,HIGH,24,234.24,0.09,REGULAR AIR,-151.8,9.71,9.45,1345,1717,SMALL BOX,0.6
4335,30886,12/05/2012,LOW,28,5320.57,0.02,REGULAR AIR,534.29,193.17,19.99,5278,1220,SMALL BOX,0.71
4336,30887,07/07/2010,CRITICAL,44,4357.117,0.07,REGULAR AIR,1192.977,115.99,5.92,4593,1758,SMALL BOX,0.58
4337,30913,22/09/2012,MEDIUM,23,143.1,0.01,REGULAR AIR,36.7455,5.98,1.49,533,1987,SMALL BOX,0.39
4338,30913,22/09/2012,MEDIUM,36,795.52,0.08,REGULAR AIR,290.64,22.24,1.99,533,1848,SMALL PACK,0.43
4339,30913,22/09/2012,MEDIUM,44,126.36,0.02,REGULAR AIR,50.26,2.89,0.5,533,1350,SMALL BOX,0.38
4340,30913,22/09/2012,MEDIUM,24,496.62,0.07,EXPRESS AIR,49.86,19.98,10.49,533,1067,SMALL BOX,0.49
4341,30915,16/01/2009,LOW,20,62.78,0.04,EXPRESS AIR,-17.75,2.98,2.03,10443,2170,WRAP BAG,0.57
4342,30915,16/01/2009,LOW,25,2836.0505,0.01,REGULAR AIR,561.132,125.99,8.99,10443,1714,SMALL BOX,0.59
4343,30917,01/11/2010,LOW,11,86.79,0.06,REGULAR AIR,-45.6,8.12,2.83,9292,1484,SMALL PACK,0.77
4344,30917,01/11/2010,LOW,8,753.8,0.06,REGULAR AIR,-32.3031,96.45,13.99,9292,2199,MEDIUM BOX,0.38
4345,30944,22/06/2011,CRITICAL,32,546.01,0.01,REGULAR AIR,133.5605,16.74,5.08,708,2215,SMALL BOX,0.36
4348,30976,24/10/2012,HIGH,10,403.88,0.07,REGULAR AIR,48.03,40.97,1.99,8949,2067,SMALL PACK,0.42
4353,31042,19/11/2012,MEDIUM,26,3227.38,0.05,DELIVERY TRUCK,192.31,120.98,30,553,1037,JUMBO DRUM,0.64
4354,31042,19/11/2012,MEDIUM,48,134.52,0.03,REGULAR AIR,-6.04,2.78,1.2,553,1149,WRAP BAG,0.58
4355,31043,15/07/2009,HIGH,49,772.42,0.02,REGULAR AIR,299.33,15.28,1.99,2384,1616,SMALL PACK,0.42
4356,31043,15/07/2009,HIGH,3,221.4675,0,REGULAR AIR,-302.225,85.99,3.3,2384,1602,SMALL PACK,0.37
4359,31072,29/11/2010,LOW,4,701.16,0.08,REGULAR AIR,4.556,172.99,19.99,9778,1471,SMALL BOX,0.39
4360,31073,25/07/2010,MEDIUM,39,1818.76,0.02,REGULAR AIR,843.12,46.94,6.77,7062,1853,SMALL BOX,0.44
4361,31073,25/07/2010,MEDIUM,26,4322.26,0.07,REGULAR AIR,-618.95,167.27,35,7062,1759,LARGE BOX,0.85
4363,31078,10/02/2009,CRITICAL,7,104.46,0.01,REGULAR AIR,-36.7662,13.99,7.51,2031,1536,MEDIUM BOX,0.39
4364,31106,16/02/2012,LOW,37,101.9,0,REGULAR AIR,40.52,2.61,0.5,7167,1282,SMALL BOX,0.39
4365,31106,16/02/2012,LOW,7,187.33,0.03,REGULAR AIR,66.47,25.13,9.87,7167,2227,SMALL BOX,0.58
4366,31106,16/02/2012,LOW,45,259.17,0.01,REGULAR AIR,-57.33,5.68,3.6,7167,2154,SMALL PACK,0.56
4367,31106,16/02/2012,LOW,43,4697.032,0,REGULAR AIR,1263.006,125.99,5.63,7167,1357,SMALL BOX,0.6
4368,31109,28/10/2011,LOW,49,1515,0.08,REGULAR AIR,219.0365,31.74,12.62,581,1921,SMALL BOX,0.37
4370,31138,21/01/2009,HIGH,37,1251.18,0.05,DELIVERY TRUCK,-1756.4404,31.76,45.51,7062,1466,JUMBO BOX,0.65
4371,31140,01/02/2011,CRITICAL,4,13.42,0.03,REGULAR AIR,-1.26,3.08,0.99,10108,1246,SMALL BOX,0.37
4373,31170,27/01/2012,MEDIUM,32,320.57,0.09,REGULAR AIR,27.95,10.13,1.99,7409,2228,SMALL PACK,0.55
4375,31173,18/08/2012,LOW,24,169.354,0.09,EXPRESS AIR,-84.139,7.99,5.03,606,1052,MEDIUM BOX,0.6
4376,31174,26/03/2009,NOT SPECIFIED,20,4520.6,0.07,REGULAR AIR,1944.38,225.04,11.79,6907,1465,MEDIUM BOX,0.42
4377,31174,26/03/2009,NOT SPECIFIED,29,225.25,0.03,REGULAR AIR,-7.59,7.84,4.71,6907,1040,SMALL BOX,0.35
4378,31175,26/09/2009,CRITICAL,26,539.66,0,EXPRESS AIR,147.08,19.98,5.97,5964,1072,SMALL BOX,0.38
4379,31204,21/08/2010,LOW,14,215.52,0.02,REGULAR AIR,75.83,14.34,5,857,1552,SMALL PACK,0.49
4380,31204,21/08/2010,LOW,8,10.46,0,REGULAR AIR,-0.89,1.14,0.7,857,2130,WRAP BAG,0.38
4381,31232,29/08/2012,HIGH,9,2643.15,0.01,DELIVERY TRUCK,-715.1144,286.85,61.76,8704,1833,JUMBO BOX,0.78
4382,31233,24/09/2011,LOW,41,1298.29,0.06,REGULAR AIR,542.33,31.78,1.99,4593,1048,SMALL PACK,0.42
4383,31233,24/09/2011,LOW,3,19.34,0.06,REGULAR AIR,-11.36,4.98,5.02,4593,1550,SMALL BOX,0.38
4384,31233,24/09/2011,LOW,35,590.32,0.06,REGULAR AIR,-91.31,16.99,8.99,4593,1645,SMALL PACK,0.56
4385,31233,24/09/2011,LOW,19,4245.93,0,REGULAR AIR,-626.45,209.37,69,4593,1725,LARGE BOX,0.79
4386,31237,29/07/2011,NOT SPECIFIED,13,589.78,0,REGULAR AIR,225.2585,42.8,2.99,1405,1876,SMALL BOX,0.36
4388,31239,28/08/2010,LOW,20,677.9,0.05,REGULAR AIR,196.36,33.98,1.99,8704,2071,SMALL PACK,0.45
4389,31266,03/10/2012,HIGH,16,6573.75,0.04,DELIVERY TRUCK,1197.05,399.98,12.06,5938,1803,JUMBO BOX,0.56
4393,31271,20/04/2011,LOW,4,43.29,0.03,REGULAR AIR,-0.36,8.37,10.16,978,1735,LARGE BOX,0.59
4397,31302,01/08/2012,HIGH,41,4648.64,0.04,REGULAR AIR,1777.67,115.79,1.99,4825,1800,SMALL PACK,0.49
4399,31330,01/06/2010,HIGH,2,13.5,0.04,REGULAR AIR,-7.9,5.98,1.67,1843,2168,WRAP BAG,0.51
4400,31330,01/06/2010,HIGH,38,540.64,0.02,REGULAR AIR,13.89,13.43,5.5,1843,1814,SMALL BOX,0.57
4403,31392,06/05/2010,LOW,44,3249.09,0.1,REGULAR AIR,-1326.29,78.8,35,5652,2161,LARGE BOX,0.83
4406,31399,05/11/2011,NOT SPECIFIED,9,337.2035,0.09,REGULAR AIR,-120.934,45.99,4.99,923,1483,SMALL BOX,0.56
4408,31456,15/11/2012,HIGH,10,225.09,0.02,REGULAR AIR,64.141,21.38,2.99,9528,1955,SMALL BOX,0.36
4409,31460,26/08/2012,HIGH,9,990.67,0.08,REGULAR AIR,-365.32,110.98,35,7725,1788,LARGE BOX,0.82
4410,31461,27/06/2011,MEDIUM,26,1463.42,0.08,REGULAR AIR,350.82,59.98,3.99,1620,1324,SMALL BOX,0.57
4414,31493,17/10/2009,HIGH,8,112.47,0,EXPRESS AIR,46.74,12.2,6.02,9043,1948,SMALL PACK,0.43
4417,31520,28/11/2011,HIGH,23,138.71,0.09,REGULAR AIR,-33.16,5.89,5.57,4715,1343,SMALL BOX,0.41
4418,31522,25/05/2010,MEDIUM,14,302.4,0.04,REGULAR AIR,134.21,22.23,3.63,1760,1486,SMALL PACK,0.52
4419,31522,25/05/2010,MEDIUM,42,1083.37,0.03,DELIVERY TRUCK,-226.41,25.98,14.36,1760,1171,JUMBO DRUM,0.6
4422,31524,26/06/2011,LOW,10,1025.88,0.08,DELIVERY TRUCK,-211.33,100.89,42,1895,1542,JUMBO DRUM,0.61
4426,31555,04/01/2012,CRITICAL,38,3531.75,0,REGULAR AIR,572.26,88.84,20.79,6481,2206,LARGE BOX,0.59
4427,31555,04/01/2012,CRITICAL,5,500.5,0.02,DELIVERY TRUCK,-153.3114,90.97,28,6481,1476,JUMBO DRUM,0.38
4428,31556,27/07/2011,CRITICAL,35,269.35,0.07,REGULAR AIR,-14.99,7.7,3.68,6649,1804,WRAP BAG,0.52
4431,31586,21/03/2012,LOW,22,963.45,0.05,EXPRESS AIR,94.03,43.22,4,2142,1711,SMALL BOX,0.64
4432,31586,21/03/2012,LOW,25,4390.029,0,EXPRESS AIR,1007.487,205.99,5.26,2142,1212,SMALL BOX,0.56
4433,31590,05/06/2010,CRITICAL,5,43.49,0.06,REGULAR AIR,-21.44,8.33,1.99,4727,1207,SMALL PACK,0.52
4434,31590,05/06/2010,CRITICAL,27,2854.76,0.06,REGULAR AIR,61.13,111.03,8.64,4727,1096,SMALL BOX,0.78
4438,31619,17/09/2009,LOW,11,114.87,0.1,REGULAR AIR,-21.03,10.98,3.99,3611,2162,SMALL BOX,0.58
4439,31619,17/09/2009,LOW,9,383.23,0.01,REGULAR AIR,146.51,39.98,9.2,3611,1132,WRAP BAG,0.65
4440,31620,11/08/2011,CRITICAL,20,1108.366,0.05,REGULAR AIR,178.308,65.99,2.5,10499,1893,SMALL BOX,0.55
4441,31648,20/08/2011,HIGH,8,68.94,0,REGULAR AIR,-32.63,8.32,2.38,4539,2091,SMALL PACK,0.74
4442,31648,20/08/2011,HIGH,10,74.04,0.03,REGULAR AIR,-37.04,6.68,7.3,4539,1963,SMALL BOX,0.37
4444,31681,07/11/2012,NOT SPECIFIED,38,212.12,0.02,REGULAR AIR,-93.78,5.28,5.66,532,1300,SMALL BOX,0.4
4448,31687,19/05/2011,HIGH,44,123.06,0.07,REGULAR AIR,3.5,2.78,1.34,6899,1149,WRAP BAG,0.45
4450,31715,09/01/2009,NOT SPECIFIED,11,68.5,0.01,REGULAR AIR,-53.8545,5.38,7.57,1671,2112,SMALL BOX,0.36
4451,31715,09/01/2009,NOT SPECIFIED,44,145.19,0.05,REGULAR AIR,-116.87,3.28,3.97,1671,1432,WRAP BAG,0.56
4452,31718,27/11/2010,LOW,24,1390.6935,0.03,REGULAR AIR,168.462,65.99,7.69,5802,1713,SMALL BOX,0.59
4453,31718,27/11/2010,LOW,20,1017.2885,0.1,REGULAR AIR,-115.302,65.99,8.99,5802,1816,SMALL BOX,0.6
4454,31744,09/09/2012,MEDIUM,12,86.69,0,REGULAR AIR,-43.48,6.48,7.37,1484,1674,SMALL BOX,0.37
4456,31777,19/10/2011,NOT SPECIFIED,32,6483.42,0.07,DELIVERY TRUCK,1590.95,200.98,23.76,7139,1317,JUMBO DRUM,0.58
4457,31777,19/10/2011,NOT SPECIFIED,10,137.77,0.01,REGULAR AIR,1.85,12.28,6.47,7139,1047,SMALL BOX,0.38
4458,31780,29/01/2010,MEDIUM,17,734.25,0.08,EXPRESS AIR,160.58,42.98,4.62,5195,1668,SMALL BOX,0.56
4461,31809,28/07/2010,HIGH,1,15,0.1,REGULAR AIR,-13.74,9.78,5.76,2224,1431,SMALL BOX,0.35
4462,31810,21/05/2009,CRITICAL,46,355.55,0.03,REGULAR AIR,-166.74,7.28,7.98,884,1995,WRAP BAG,0.42
4463,31812,31/07/2011,HIGH,14,593.62,0.02,REGULAR AIR,25.19,40.99,19.99,7557,1031,SMALL BOX,0.36
4464,31812,31/07/2011,HIGH,31,38.52,0.06,REGULAR AIR,-17.34,1.26,0.7,7557,1231,WRAP BAG,0.81
4465,31842,16/07/2010,MEDIUM,9,157.26,0.06,REGULAR AIR,-18.84,17.48,1.99,6388,1815,SMALL PACK,0.45
4466,31844,02/07/2011,NOT SPECIFIED,14,2085.93,0.09,DELIVERY TRUCK,-517.73,150.98,66.27,9152,1208,JUMBO BOX,0.65
4470,31847,18/12/2009,LOW,46,1692.28,0.1,REGULAR AIR,61,39.98,4,2142,1702,SMALL BOX,0.7
4479,31876,07/05/2011,HIGH,8,741.49,0.08,REGULAR AIR,-360.18,95.99,35,8645,2030,LARGE BOX,0
4481,31878,18/12/2011,MEDIUM,14,138.95,0.04,REGULAR AIR,9.63,9.27,4.39,1224,1277,WRAP BAG,0.38
4482,31878,18/12/2011,MEDIUM,42,5678.5525,0.01,REGULAR AIR,1727.775,155.99,8.99,1224,1292,SMALL BOX,0.55
4484,31910,29/10/2009,MEDIUM,6,187.6375,0.03,REGULAR AIR,-190.025,35.99,5,4451,1644,SMALL BOX,0.85
4487,31939,25/06/2011,HIGH,13,1506.8375,0.07,REGULAR AIR,-75.009,140.99,4.2,1888,1626,SMALL BOX,0.59
4490,31973,12/05/2011,NOT SPECIFIED,15,404.54,0.03,REGULAR AIR,43.99,26.64,5.3,8851,2006,MEDIUM BOX,0
4491,31973,12/05/2011,NOT SPECIFIED,16,124.89,0.07,REGULAR AIR,-111.17,7.28,11.15,8851,1518,SMALL BOX,0.37
4496,32002,20/07/2010,LOW,37,1196.2,0.03,REGULAR AIR,-73.77,30.98,6.5,5096,1631,SMALL BOX,0.79
4497,32002,20/07/2010,LOW,7,98.55,0.07,REGULAR AIR,23.16,13.79,8.78,5096,1495,SMALL BOX,0.43
4498,32007,05/02/2011,LOW,41,17448.75,0.06,DELIVERY TRUCK,9.93,417.4,75.23,1275,1517,JUMBO BOX,0.79
4507,32069,19/11/2011,NOT SPECIFIED,17,114.94,0.09,REGULAR AIR,-102.24,6.48,9.68,3199,1598,SMALL BOX,0.36
4508,32070,17/07/2009,MEDIUM,50,86.7,0.07,REGULAR AIR,-185.34,1.76,4.86,3444,2100,SMALL BOX,0.41
4509,32099,05/05/2010,NOT SPECIFIED,41,506.73,0.08,REGULAR AIR,25.58,12.28,6.47,6542,1047,SMALL BOX,0.38
4510,32100,23/05/2012,MEDIUM,29,1104.28,0.08,REGULAR AIR,359.75,40.98,1.99,6521,1560,SMALL PACK,0.44
4511,32101,26/12/2009,LOW,48,14567.15,0.04,DELIVERY TRUCK,3799.59,291.73,48.8,10676,1251,JUMBO DRUM,0.56
4513,32129,02/07/2011,CRITICAL,20,129.27,0.07,REGULAR AIR,-105.15,6.48,8.74,1132,1912,SMALL BOX,0.36
4514,32129,02/07/2011,CRITICAL,4,8467.68,0.01,DELIVERY TRUCK,-3669.051,2036.48,14.7,1132,2236,JUMBO DRUM,0.55
4518,32164,02/02/2010,NOT SPECIFIED,12,77.01,0.02,REGULAR AIR,-19.04,5.78,4.96,8442,1573,SMALL BOX,0.36
4519,32164,02/02/2010,NOT SPECIFIED,34,111.83,0.07,REGULAR AIR,-92.16,3.28,3.97,8442,1432,WRAP BAG,0.56
4520,32164,02/02/2010,NOT SPECIFIED,23,6552.9,0.1,DELIVERY TRUCK,-461.45,296.18,54.12,8442,1301,JUMBO BOX,0.76
4521,32165,14/10/2012,NOT SPECIFIED,47,3413.69,0.06,REGULAR AIR,175.24,73.98,14.52,6540,1641,SMALL BOX,0.65
4522,32165,14/10/2012,NOT SPECIFIED,38,2939.6825,0.02,REGULAR AIR,192.06,85.99,0.99,6540,1056,WRAP BAG,0.85
4523,32192,18/02/2012,NOT SPECIFIED,4,159.256,0.03,REGULAR AIR,-171.171,45.99,2.5,151,1586,SMALL BOX,0.56
4531,32228,04/11/2010,CRITICAL,35,209.63,0.01,REGULAR AIR,43.53,5.84,1.2,3703,1289,WRAP BAG,0.55
4536,32291,05/11/2009,MEDIUM,13,183.22,0.01,REGULAR AIR,-100.89,12.99,14.37,10673,1857,LARGE BOX,0.73
4537,32291,05/11/2009,MEDIUM,4,68.03,0.02,REGULAR AIR,-29.42,15.14,4.53,10673,1561,SMALL BOX,0.81
4539,32292,15/02/2012,LOW,1,13.53,0.07,REGULAR AIR,-6.73,11.55,2.36,6764,1770,WRAP BAG,0.55
4541,32323,23/07/2010,HIGH,3,28.75,0.01,REGULAR AIR,-31.43,8.46,3.62,9051,1920,SMALL PACK,0.61
4542,32323,23/07/2010,HIGH,3,75.81,0.06,REGULAR AIR,-21.13,22.84,8.18,9051,2074,SMALL BOX,0.39
4543,32323,23/07/2010,HIGH,38,259.7175,0.02,REGULAR AIR,-118.481,7.99,5.03,9051,1052,MEDIUM BOX,0.6
4544,32325,01/11/2012,CRITICAL,45,1103.73,0,REGULAR AIR,189.28,22.98,7.58,6362,1620,SMALL BOX,0.51
4547,32355,20/05/2009,NOT SPECIFIED,34,211.86,0.01,REGULAR AIR,-239.315,5.94,9.92,514,2041,SMALL BOX,0.38
4548,32355,20/05/2009,NOT SPECIFIED,50,355.03,0,REGULAR AIR,-33.31,6.48,5.11,514,2160,SMALL BOX,0.37
4549,32356,10/10/2012,NOT SPECIFIED,12,768.41,0.1,REGULAR AIR,60.3755,67.28,19.99,10499,1491,SMALL BOX,0.4
4550,32356,10/10/2012,NOT SPECIFIED,47,5238.192,0.08,DELIVERY TRUCK,-503.77,145.98,46.2,10499,1727,JUMBO BOX,0.69
4551,32386,18/04/2012,CRITICAL,1,1996.16,0,REGULAR AIR,-3974.4558,1938.02,13.99,1358,1108,MEDIUM BOX,0.38
4552,32389,31/10/2010,MEDIUM,8,121.624,0,DELIVERY TRUCK,11.65095,15.23,27.75,773,1898,JUMBO BOX,0.76
4554,32389,31/10/2010,MEDIUM,1,65.467,0.06,EXPRESS AIR,-257.411,65.99,8.8,773,1859,SMALL BOX,0.58
4558,32449,09/12/2012,CRITICAL,39,277.58,0.08,REGULAR AIR,-276.88,7.28,11.15,1349,1518,SMALL BOX,0.37
4559,32449,09/12/2012,CRITICAL,12,4887.14,0.08,DELIVERY TRUCK,-694.33,424.21,110.2,1349,1655,JUMBO BOX,0.67
4560,32449,09/12/2012,CRITICAL,44,7195.2585,0.09,EXPRESS AIR,1698.156,200.99,8.08,1349,1104,SMALL BOX,0.59
4564,32454,31/03/2011,CRITICAL,12,83.89,0.05,REGULAR AIR,-29.5895,6.81,5.48,2663,1965,SMALL BOX,0.37
4565,32455,23/09/2010,HIGH,43,4620.53,0,REGULAR AIR,1025.23,99.99,19.99,3302,1219,SMALL BOX,0.52
4566,32484,04/02/2011,NOT SPECIFIED,9,2502.67,0.1,DELIVERY TRUCK,-198.8,300.98,64.73,5964,1071,JUMBO DRUM,0.56
4567,32513,02/02/2012,LOW,23,3982.21,0.03,REGULAR AIR,1413.941,165.98,19.99,4232,1409,SMALL BOX,0.4
4568,32513,02/02/2012,LOW,40,66.55,0.01,REGULAR AIR,-15.13,1.6,1.29,4232,2207,WRAP BAG,0.42
4569,32516,24/10/2010,CRITICAL,15,43.96,0.03,REGULAR AIR,-0.2415,2.78,1.49,5145,1429,SMALL BOX,0.39
4570,32516,24/10/2010,CRITICAL,7,60.19,0.01,REGULAR AIR,6.44,7.78,2.5,5145,1827,SMALL BOX,0.38
4571,32519,08/10/2010,LOW,8,85.36,0.09,REGULAR AIR,-23.82,10.89,4.5,4517,1226,SMALL BOX,0.59
4577,32608,22/05/2012,HIGH,20,1361.91,0.05,REGULAR AIR,312.52,70.97,3.5,10443,2024,SMALL BOX,0.59
4578,32610,19/08/2012,NOT SPECIFIED,47,316.99,0.04,REGULAR AIR,-276.54,6.84,8.37,979,1278,SMALL PACK,0.58
4579,32610,19/08/2012,NOT SPECIFIED,20,1991.8985,0.07,REGULAR AIR,88.362,125.99,7.69,979,1045,SMALL BOX,0.58
4589,32641,21/03/2010,HIGH,18,167.53,0.05,REGULAR AIR,-9.568,8.85,5.6,3371,1183,SMALL BOX,0.36
4591,32647,18/11/2011,HIGH,32,671.75,0.07,REGULAR AIR,-56.83,20.97,4,9045,1155,SMALL BOX,0.77
4592,32647,18/11/2011,HIGH,27,9541.04,0.06,DELIVERY TRUCK,348.84,348.21,84.84,9045,1454,JUMBO BOX,0.66
4593,32675,03/11/2009,HIGH,20,6865.19,0.09,DELIVERY TRUCK,1541.68,349.45,60,9699,1196,JUMBO DRUM,0
4596,32710,16/11/2009,HIGH,43,540.33,0.04,REGULAR AIR,-59.06,12.44,6.27,3875,1588,MEDIUM BOX,0.57
4600,32800,21/01/2009,NOT SPECIFIED,33,11336.37,0.04,DELIVERY TRUCK,1161.75,355.98,58.92,756,1146,JUMBO DRUM,0.64
4601,32800,21/01/2009,NOT SPECIFIED,19,354.13,0.09,REGULAR AIR,8.79,19.98,8.68,756,1472,SMALL BOX,0.37
4602,32800,21/01/2009,NOT SPECIFIED,40,751.94,0.07,REGULAR AIR,69.08,19.98,8.68,756,1472,SMALL BOX,0.37
4605,32804,09/09/2012,MEDIUM,49,174.81,0.07,REGULAR AIR,74.82,3.75,0.5,8788,1046,SMALL BOX,0.37
4606,32804,09/09/2012,MEDIUM,20,89.51,0.02,REGULAR AIR,-61.985,3.98,5.26,8788,1984,SMALL BOX,0.38
4608,32806,21/06/2011,HIGH,48,175.99,0.1,EXPRESS AIR,77.3,3.69,0.5,8788,1099,SMALL BOX,0.38
4609,32806,21/06/2011,HIGH,33,221.23,0.02,REGULAR AIR,-45.29,6.68,5.2,8788,1321,SMALL BOX,0.37
4612,32868,17/01/2009,NOT SPECIFIED,39,1101.28,0.05,REGULAR AIR,200.53,28.15,6.17,9195,2163,SMALL PACK,0.55
4617,32871,26/10/2012,HIGH,9,107.92,0.04,REGULAR AIR,-57.65,10.97,6.5,2114,1218,SMALL BOX,0.64
4618,32871,26/10/2012,HIGH,14,2151.08,0.03,DELIVERY TRUCK,179.05,145.45,17.85,2114,1128,JUMBO DRUM,0.56
4622,32902,03/03/2012,HIGH,23,1638.67,0.05,DELIVERY TRUCK,-527.83,68.81,60,7954,1460,JUMBO DRUM,0.41
4623,32902,03/03/2012,HIGH,8,64.1,0.03,REGULAR AIR,-48.28,6.84,8.37,7954,1278,SMALL PACK,0.58
4625,32929,02/05/2011,LOW,8,44.56,0.05,REGULAR AIR,4.81,5.68,1.39,10676,1475,SMALL BOX,0.38
4626,32929,02/05/2011,LOW,13,152.14,0.09,REGULAR AIR,-26.87,12.21,4.81,10676,1273,SMALL BOX,0.58
4627,32931,15/02/2010,LOW,31,86.1,0.06,REGULAR AIR,32.7,2.88,0.5,617,2021,SMALL BOX,0.36
4628,32931,15/02/2010,LOW,25,298.11,0.08,REGULAR AIR,-60.79,12.44,6.27,617,1588,MEDIUM BOX,0.57
4629,32932,09/01/2010,LOW,49,29884.6,0.05,REGULAR AIR,12748.86,599.99,24.49,1995,1498,LARGE BOX,0.44
4632,32966,26/01/2012,LOW,4,1035.2,0.08,DELIVERY TRUCK,-668.0643,270.97,28.06,8808,1242,JUMBO DRUM,0.56
4633,32966,26/01/2012,LOW,43,74.17,0.01,REGULAR AIR,-13.4,1.6,1.29,8808,2207,WRAP BAG,0.42
4634,32994,16/09/2012,CRITICAL,34,226.41,0.05,REGULAR AIR,-164.89,6.48,8.73,1275,1646,SMALL BOX,0.37
4635,32996,17/12/2010,CRITICAL,15,262.29,0.09,REGULAR AIR,7.26,17.78,5.03,8723,1563,SMALL BOX,0.54
4636,32996,17/12/2010,CRITICAL,2,116.314,0.04,REGULAR AIR,-300.85,65.99,3.9,8723,1248,SMALL BOX,0.55
4644,33060,19/02/2010,HIGH,3,15.88,0.05,REGULAR AIR,-11.04,3.74,4.69,9275,2094,SMALL BOX,0.35
4646,33090,05/08/2009,MEDIUM,26,1033.93,0,REGULAR AIR,63.41,37.76,12.9,7730,1834,SMALL BOX,0.57
4648,33095,15/02/2009,NOT SPECIFIED,30,4846.74,0.01,REGULAR AIR,1689.93,159.99,5.5,5551,1783,SMALL BOX,0.49
4649,33095,15/02/2009,NOT SPECIFIED,34,2548.3,0.1,REGULAR AIR,875.57,78.69,19.99,5551,1619,SMALL BOX,0.43
4652,33126,12/11/2011,CRITICAL,46,5979.84,0.01,EXPRESS AIR,1779.01,128.24,12.65,569,1411,MEDIUM BOX,0
4653,33126,12/11/2011,CRITICAL,28,175.76,0.06,REGULAR AIR,80.36,6.3,0.5,569,1337,SMALL BOX,0.39
4657,33184,13/02/2012,NOT SPECIFIED,32,402.49,0,REGULAR AIR,41.7945,11.7,5.63,7442,1973,SMALL BOX,0.4
4658,33184,13/02/2012,NOT SPECIFIED,1,1754.29,0.09,REGULAR AIR,-961.5035,1889.99,19.99,7442,2165,SMALL BOX,0.36
4660,33189,20/11/2009,LOW,3,87.21,0.02,REGULAR AIR,-96.54,27.48,4,1311,1594,SMALL BOX,0.75
4661,33189,20/11/2009,LOW,5,50.19,0.08,REGULAR AIR,0.15,10.06,2.06,1311,1457,WRAP BAG,0.39
4664,33218,06/01/2010,NOT SPECIFIED,25,113.8,0.07,REGULAR AIR,-84.0765,4.57,5.42,5868,1329,SMALL BOX,0.37
4665,33218,06/01/2010,NOT SPECIFIED,29,480.13,0.04,REGULAR AIR,53.67,16.16,7.74,5868,2208,SMALL BOX,0.5
4667,33220,15/04/2009,NOT SPECIFIED,49,3291.13,0.09,REGULAR AIR,925.95,70.97,3.5,9404,2024,SMALL BOX,0.59
4668,33220,15/04/2009,NOT SPECIFIED,40,736.96,0.1,REGULAR AIR,-34.29,19.98,10.49,9404,1067,SMALL BOX,0.49
4669,33222,19/06/2012,MEDIUM,18,420.76,0.05,REGULAR AIR,-56.212,22.38,15.1,2275,1291,SMALL BOX,0.38
4670,33222,19/06/2012,MEDIUM,30,1676.46,0.1,DELIVERY TRUCK,-626.08,60.98,30,2275,1760,JUMBO DRUM,0.7
4671,33222,19/06/2012,MEDIUM,48,145.66,0.02,REGULAR AIR,28.89,2.88,0.7,2275,1025,WRAP BAG,0.56
4675,33254,03/11/2011,NOT SPECIFIED,11,466.35,0.01,REGULAR AIR,159.25,39.98,9.2,9275,1132,WRAP BAG,0.65
4677,33283,20/03/2010,MEDIUM,48,10462.54,0.02,DELIVERY TRUCK,-1402.68,218.75,69.64,10702,1147,JUMBO BOX,0.77
4679,33285,19/01/2012,HIGH,5,66.92,0.01,REGULAR AIR,-23.29,12.28,6.13,9020,1167,SMALL BOX,0.57
4681,33317,11/05/2009,HIGH,35,203.35,0.08,REGULAR AIR,-1605.73,4.48,49,8054,1044,LARGE BOX,0.6
4682,33317,11/05/2009,HIGH,18,44.52,0.03,REGULAR AIR,-90.5855,2.16,6.05,8054,1389,SMALL BOX,0.37
4683,33317,11/05/2009,HIGH,5,58.9,0.03,REGULAR AIR,-36.9,9.71,9.45,8054,1717,SMALL BOX,0.6
4684,33317,11/05/2009,HIGH,13,602.4205,0.09,REGULAR AIR,10.98,55.99,1.25,8054,1513,SMALL PACK,0.55
4685,33319,27/03/2009,NOT SPECIFIED,11,1736.26,0.01,DELIVERY TRUCK,-505.76,150.89,60.2,4809,1722,JUMBO DRUM,0.77
4686,33350,21/07/2009,NOT SPECIFIED,1,1786.04,0.1,REGULAR AIR,-924.991,1889.99,19.99,7237,2165,SMALL BOX,0.36
4690,33414,10/02/2012,NOT SPECIFIED,9,37.22,0.03,REGULAR AIR,-2.76,4.13,1.17,5770,2042,WRAP BAG,0.57
4693,33445,02/08/2012,LOW,18,1776.96,0.07,DELIVERY TRUCK,-197.06,100.98,35.84,1241,1551,JUMBO BOX,0.62
4694,33445,02/08/2012,LOW,49,3642.14,0.01,DELIVERY TRUCK,103.11,70.98,26.74,1241,1524,JUMBO BOX,0.6
4695,33445,02/08/2012,LOW,16,2982.5,0.05,REGULAR AIR,-589.58,182.55,69,1241,1360,LARGE BOX,0.72
4696,33473,04/01/2011,LOW,50,600.22,0.08,REGULAR AIR,27.86,12.98,3.14,4598,1235,SMALL PACK,0.6
